epoch,loss_step,step
0,0.31442487239837646,5049
0,0.3152340352535248,5099
0,0.329723984003067,5149
0,0.28680357336997986,5199
0,0.31404146552085876,5249
0,0.3092399835586548,5299
0,0.3213253915309906,5349
0,0.32187387347221375,5399
0,0.3351762294769287,5449
0,0.29453393816947937,5499
0,0.3159331679344177,5549
0,0.3082618713378906,5599
0,0.29681915044784546,5649
0,0.3205821216106415,5699
0,0.2951017916202545,5749
0,0.33215874433517456,5799
0,0.302592009305954,5849
0,0.29565244913101196,5899
0,0.3348814845085144,5949
0,0.30920475721359253,5999
0,0.33239975571632385,6049
0,0.30465129017829895,6099
0,0.30984199047088623,6149
0,0.2755388617515564,6199
0,0.2904132008552551,6249
0,0.30294084548950195,6299
0,0.33917883038520813,6349
0,0.33165016770362854,6399
0,0.31496745347976685,6449
0,0.3560376465320587,6499
0,0.29279661178588867,6549
0,0.28309255838394165,6599
0,0.3119201958179474,6649
0,0.3073820173740387,6699
0,0.30205318331718445,6749
0,0.2784656882286072,6799
0,0.2833324670791626,6849
0,0.3045352101325989,6899
0,0.30308032035827637,6949
0,0.33133840560913086,6999
0,0.2773106098175049,7049
0,0.31465446949005127,7099
0,0.29729828238487244,7149
0,0.2971620559692383,7199
0,0.29733172059059143,7249
0,0.29822272062301636,7299
0,0.3187362253665924,7349
0,0.30257853865623474,7399
0,0.3070716857910156,7449
0,0.3352212607860565,7499
0,0.3278976380825043,7549
0,0.2896113395690918,7599
0,0.27108892798423767,7649
0,0.2735157608985901,7699
0,0.3116389811038971,7749
0,0.27739208936691284,7799
0,0.26864612102508545,7849
0,0.30635908246040344,7899
0,0.30168554186820984,7949
0,0.27243852615356445,7999
0,0.28860875964164734,8049
0,0.2831917405128479,8099
0,0.27018624544143677,8149
0,0.2774922251701355,8199
0,0.25696101784706116,8249
0,0.3030617833137512,8299
0,0.3100917637348175,8349
0,0.28157302737236023,8399
0,0.2928629219532013,8449
0,0.2664938271045685,8499
0,0.30178362131118774,8549
0,0.2637472152709961,8599
0,0.2885988652706146,8649
0,0.26910266280174255,8699
0,0.26880401372909546,8749
0,0.2863963842391968,8799
0,0.2862239181995392,8849
0,0.29768356680870056,8899
0,0.30527710914611816,8949
0,0.2694936692714691,8999
0,0.27942436933517456,9049
0,0.2686993479728699,9099
0,0.2837855815887451,9149
0,0.2556220591068268,9199
0,0.2596698999404907,9249
0,0.28566139936447144,9299
0,0.27214837074279785,9349
0,0.27481067180633545,9399
0,0.263060986995697,9449
0,0.2602035403251648,9499
0,0.259542316198349,9549
0,0.2635550796985626,9599
0,0.2947925925254822,9649
0,0.2616347670555115,9699
0,0.2653447985649109,9749
0,0.26268914341926575,9799
0,0.2692895829677582,9849
0,0.275465726852417,9899
0,0.2650918662548065,9949
0,0.26770737767219543,9999
0,0.25091710686683655,10049
0,0.2745811343193054,10099
0,0.27163270115852356,10149
0,0.25364404916763306,10199
0,0.24578255414962769,10249
0,0.26780349016189575,10299
0,0.2730812728404999,10349
0,0.30633607506752014,10399
0,0.27348414063453674,10449
0,0.26529863476753235,10499
0,0.27713143825531006,10549
0,0.2633751630783081,10599
0,0.2609153687953949,10649
0,0.2852325439453125,10699
0,0.27429401874542236,10749
0,0.2748357951641083,10799
0,0.2535763382911682,10849
0,0.2532802224159241,10899
0,0.2624645531177521,10949
0,0.29580995440483093,10999
0,0.2711450457572937,11049
0,0.2692369520664215,11099
0,0.27898600697517395,11149
0,0.2759447991847992,11199
0,0.2631458044052124,11249
0,0.26127907633781433,11299
0,0.2611859440803528,11349
0,0.2977446913719177,11399
0,0.28700581192970276,11449
0,0.26637282967567444,11499
0,0.2946116030216217,11549
0,0.2529796063899994,11599
0,0.26322999596595764,11649
0,0.2809523940086365,11699
0,0.2724793255329132,11749
0,0.25586041808128357,11799
0,0.28218039870262146,11849
0,0.2635120153427124,11899
0,0.270091712474823,11949
0,0.26758894324302673,11999
0,0.2644697427749634,12049
0,0.2493935078382492,12099
0,0.27221113443374634,12149
0,0.26647305488586426,12199
0,0.2868848741054535,12249
0,0.2666313350200653,12299
0,0.3081817924976349,12349
0,0.2781744599342346,12399
0,0.2640422284603119,12449
0,0.24205507338047028,12499
0,0.2510135769844055,12549
0,0.2515784502029419,12599
0,0.26114001870155334,12649
0,0.26672372221946716,12699
0,0.2591434121131897,12749
0,0.2572105824947357,12799
0,0.24836285412311554,12849
0,0.2622371315956116,12899
0,0.2577892541885376,12949
0,0.24327564239501953,12999
0,0.26509925723075867,13049
0,0.27914267778396606,13099
0,0.26040270924568176,13149
0,0.2565162777900696,13199
0,0.26234906911849976,13249
0,0.2864072024822235,13299
0,0.26959851384162903,13349
0,0.24786190688610077,13399
0,0.25809144973754883,13449
0,0.29078754782676697,13499
0,0.26877284049987793,13549
0,0.24848207831382751,13599
0,0.2640767991542816,13649
0,0.26150086522102356,13699
0,0.2527521252632141,13749
0,0.25474897027015686,13799
0,0.2523172199726105,13849
0,0.23570679128170013,13899
0,0.24946030974388123,13949
0,0.25590306520462036,13999
0,0.2591644525527954,14049
0,0.27021920680999756,14099
0,0.2581600248813629,14149
0,0.2485840767621994,14199
0,0.24353305995464325,14249
0,0.2470749318599701,14299
0,0.23738038539886475,14349
0,0.2614835202693939,14399
0,0.2433629333972931,14449
0,0.2603479027748108,14499
0,0.2560001313686371,14549
0,0.25757506489753723,14599
0,0.23450909554958344,14649
0,0.25244221091270447,14699
0,0.2773725390434265,14749
0,0.24274013936519623,14799
0,0.2614818811416626,14849
0,0.25376710295677185,14899
0,0.24550534784793854,14949
0,0.25780975818634033,14999
0,0.2449367195367813,15049
0,0.24977509677410126,15099
0,0.2548810541629791,15149
0,0.26130518317222595,15199
0,0.24212762713432312,15249
0,0.25374874472618103,15299
0,0.2526343762874603,15349
0,0.26086634397506714,15399
0,0.2545880377292633,15449
0,0.2624148726463318,15499
0,0.24547924101352692,15549
0,0.2659999132156372,15599
0,0.26384657621383667,15649
0,0.26208990812301636,15699
0,0.24565841257572174,15749
0,0.2587646543979645,15799
0,0.23957690596580505,15849
0,0.26395031809806824,15899
0,0.2527156472206116,15949
0,0.25183823704719543,15999
0,0.24080783128738403,16049
0,0.2517947852611542,16099
0,0.2588663697242737,16149
0,0.25957003235816956,16199
0,0.24382366240024567,16249
0,0.25269439816474915,16299
0,0.24099908769130707,16349
0,0.24605605006217957,16399
0,0.240714892745018,16449
0,0.25424709916114807,16499
0,0.2641545534133911,16549
